l,Stot,MAPKpp,MI,StotNative
0.5,1.5,0.5357718795932972,3.938520168076811,1.5
0.5,2.326530612244898,0.6970920656603051,5.002424820925035,1.5
0.5,3.1530612244897958,0.8089915331062641,5.132243840460498,1.5
0.5,3.979591836734694,0.8828597982040319,4.854806406831231,1.5
0.5,4.8061224489795915,0.9309057929657422,4.449832113080968,1.5
0.5,5.63265306122449,0.9617535462099178,4.02343558195006,1.5
0.5,6.459183673469388,0.9810279495887179,3.61850775223544,1.5
0.5,7.285714285714286,0.9923664868259111,3.248291567010952,1.5
0.5,8.112244897959183,0.9981542252762946,2.9134437227752468,1.5
0.5,8.938775510204081,0.9999884733200514,2.609956800583029,1.5
0.5,9.76530612244898,0.9989635746147335,2.33409878935545,1.5
0.5,10.591836734693878,0.9958459580638905,2.0806068763619643,1.5
0.5,11.418367346938776,0.991183425071242,1.8464458184142483,1.5
0.5,12.244897959183675,0.9853747836851328,1.6295314219755925,1.5
0.5,13.071428571428571,0.9787151843796916,1.4270227380013558,1.5
0.5,13.89795918367347,0.9714262703259918,1.2384559687250063,1.5
0.5,14.724489795918368,0.9636766358593633,1.0599377552290108,1.5
0.5,15.551020408163266,0.9555959728651898,0.8935096870456047,1.5
0.5,16.377551020408163,0.9472850245008451,0.7376610609639762,1.5
0.5,17.20408163265306,0.9388227029255221,0.5914103229610154,1.5
0.5,18.03061224489796,0.9302712557744933,0.45372892172601537,1.5
0.5,18.857142857142858,0.9216800686769304,0.32407928601736985,1.5
0.5,19.683673469387756,0.9130885002088766,0.20251842209345286,1.5
0.5,20.510204081632654,0.9045280210545102,0.08925776687207508,1.5
0.5,21.336734693877553,0.8960238462511162,-0.017501210686956273,1.5
0.5,22.16326530612245,0.8875961863264445,0.7386698478619462,1.5
0.5,22.98979591836735,0.8792612642075686,-0.21078136140090567,1.5
0.5,23.816326530612244,0.871032011138004,-0.29820608389697123,1.5
0.5,24.642857142857142,0.8629187507004864,-0.3805476464032959,1.5
0.5,25.46938775510204,0.8549296490815091,-0.4574451583734703,1.5
0.5,26.29591836734694,0.8470711144274009,-0.5286589502375606,1.5
0.5,27.122448979591837,0.8393481144704465,-0.5962805167497096,1.5
0.5,27.948979591836736,0.8317644354027098,-0.6591107989705648,1.5
0.5,28.775510204081634,0.8243228943116852,-0.7178876653235547,1.5
0.5,29.602040816326532,0.8170255143948997,-0.7722497802924329,1.5
0.5,30.42857142857143,0.8098736703465919,-0.8239350260529892,1.5
0.5,31.25510204081633,0.8028682095404036,-0.8720025925324029,1.5
0.5,32.08163265306123,0.7960095536756983,-0.917037081256359,1.5
0.5,32.90816326530612,0.7892977844094613,-0.9588435737490939,1.5
0.5,33.734693877551024,0.7827327159112802,-0.9980561648634173,1.5
0.5,34.56122448979592,0.7763139566773952,-1.0354324346070425,1.5
0.5,35.38775510204082,0.7700409625214238,-1.0698900148193888,1.5
0.5,36.214285714285715,0.7639130823397694,-1.1012601100898007,1.5
0.5,37.04081632653061,0.7579295979144898,-1.131293324633585,1.5
0.5,37.86734693877551,0.7520897497776649,-0.5405419424278797,1.5
0.5,38.69387755102041,0.7463928136024744,-1.1850127700543698,1.5
0.5,39.52040816326531,0.7408380369477406,-1.2087479405541492,1.5
0.5,40.3469387755102,0.7354247556672376,-1.2305045065575897,1.5
0.5,41.173469387755105,0.7301523715217131,-1.2508528132940693,1.5
0.5,42.0,0.7250203833561221,-1.269071574437374,1.5
0.5208333333333334,1.5,0.5488271705906804,4.010617423775058,1.5
0.5208333333333334,2.326530612244898,0.7116625609178819,4.989684046642831,1.5
0.5208333333333334,3.1530612244897958,0.8220717125240765,5.047619386106799,1.5
0.5208333333333334,3.979591836734694,0.8935665365035371,4.728435554690765,1.5
0.5208333333333334,4.8061224489795915,0.9391986882053959,4.302417232935438,1.5
0.5208333333333334,5.63265306122449,0.9678580211450375,3.867105059131864,1.5
0.5208333333333334,6.459183673469388,0.9852209822584974,3.462907054173837,1.5
0.5208333333333334,7.285714285714286,0.9949063211978887,3.091735839519627,1.5
0.5208333333333334,8.112244897959183,0.9992626218260279,2.759528885306927,1.5
0.5208333333333334,8.938775510204081,0.9998507101516668,2.459376875201796,1.5
0.5208333333333334,9.76530612244898,0.9977335253858959,2.186606190777739,1.5
0.5208333333333334,10.591836734693878,0.9936518612313389,1.9352871760691668,1.5
0.5208333333333334,11.418367346938776,0.9881329906341608,1.7041043244018976,1.5
0.5208333333333334,12.244897959183675,0.9815593550120255,1.4887681264685377,1.5
0.5208333333333334,13.071428571428571,0.9742130181012769,1.2886990622199,1.5
0.5208333333333334,13.89795918367347,0.9663050914607595,1.1031930478732859,1.5
0.5208333333333334,14.724489795918368,0.9579956213089935,0.9274261453373948,1.5
0.5208333333333334,15.551020408163266,0.9494072951902821,0.7640398012896267,1.5
0.5208333333333334,16.377551020408163,0.9406350597602585,0.610385417461171,1.5
0.5208333333333334,17.20408163265306,0.9317529822267879,0.46761538103688793,1.5
0.5208333333333334,18.03061224489796,0.922819221204211,0.33286772191142744,1.5
0.5208333333333334,18.857142857142858,0.9138796791093594,0.2073135484829549,1.5
0.5208333333333334,19.683673469387756,0.9049707216854381,0.08941797290760427,1.5
0.5208333333333334,20.510204081632654,0.8961212276352165,-0.02039021789035693,1.5
0.5208333333333334,21.336734693877553,0.8873541511569232,-0.12319816707441068,1.5
0.5208333333333334,22.16326530612245,0.8786877258193564,-0.21874688724195476,1.5
0.5208333333333334,22.98979591836735,0.8701364013042477,-0.3075758001355569,1.5
0.5208333333333334,23.816326530612244,0.8617115789067148,-0.3911336112612648,1.5
0.5208333333333334,24.642857142857142,0.8534221940407073,-0.4686384804678386,1.5
0.5208333333333334,25.46938775510204,0.8452751813132195,-0.5418469374584223,1.5
0.5208333333333334,26.29591836734694,0.8372758483613197,-0.6096066652718027,1.5
0.5208333333333334,27.122448979591837,0.8294281786906339,-0.6726832673719797,1.5
0.5208333333333334,27.948979591836736,0.821735078434438,-0.7308477778522614,1.5
0.5208333333333334,28.775510204081634,0.8141985787055912,-0.7864242535032081,1.5
0.5208333333333334,29.602040816326532,0.8068200024369975,-0.8377384258395298,1.5
0.5208333333333334,30.42857142857143,0.7996001028882673,-0.8854258240823873,1.5
0.5208333333333334,31.25510204081633,0.7925391700197305,-0.24247193105160245,1.5
0.5208333333333334,32.08163265306123,0.7856371727334375,-0.9713083228624809,1.5
0.5208333333333334,32.90816326530612,0.7788937499538078,-1.0099065153335274,1.5
0.5208333333333334,33.734693877551024,0.7723083707796297,-1.0460494677420475,1.5
0.5208333333333334,34.56122448979592,0.7658803484914192,-1.0791761648413238,1.5
0.5208333333333334,35.38775510204082,0.7596089009555091,-1.1103258278292187,1.5
0.5208333333333334,36.214285714285715,0.7534931861120067,-0.529869052833711,1.5
0.5208333333333334,37.04081632653061,0.747532386148952,-1.1657856999518619,1.5
0.5208333333333334,37.86734693877551,0.7417256522025713,-1.19054251745679,1.5
0.5208333333333334,38.69387755102041,0.7360722172332695,-0.6398631302104734,1.5
0.5208333333333334,39.52040816326531,0.7305714242566433,-1.2345132649012487,1.5
0.5208333333333334,40.3469387755102,0.7252226728780559,-1.2530001021920267,1.5
0.5208333333333334,41.173469387755105,0.7200255255659892,-0.73128915375051,1.5
0.5208333333333334,42.0,0.7149797315505408,-1.2864846142750321,1.5
0.5416666666666666,1.5,0.5615970395059332,4.072940929399123,1.5
0.5416666666666666,2.326530612244898,0.7255608812552524,4.973370364090322,1.5
0.5416666666666666,3.1530612244897958,0.8343018372261632,4.95850560360776,1.5
0.5416666666666666,3.979591836734694,0.9033952472012375,4.605320406598158,1.5
0.5416666666666666,4.8061224489795915,0.9466598294101898,4.159190502404603,1.5
0.5416666666666666,5.63265306122449,0.9732064182897474,3.7185325713287254,1.5
0.5416666666666666,6.459183673469388,0.9887410816295819,3.3102659495363267,1.5
0.5416666666666666,7.285714285714286,0.9968542560195328,2.944748337792699,1.5
0.5416666666666666,8.112244897959183,0.999854418394237,2.6154286822317983,1.5
0.5416666666666666,8.938775510204081,0.9992649788354261,2.3180805347507727,1.5
0.5416666666666666,9.76530612244898,0.9961176741883296,2.0477261417685653,1.5
0.5416666666666666,10.591836734693878,0.9911282881114849,1.79900103262419,1.5
0.5416666666666666,11.418367346938776,0.9848042977604361,1.571132521903221,1.5
0.5416666666666666,12.244897959183675,0.9775124831574126,1.3585662025304455,1.5
0.5416666666666666,13.071428571428571,0.9695224526126057,1.1602117108915146,1.5
0.5416666666666666,13.89795918367347,0.9610353274135743,0.9752756702352864,1.5
0.5416666666666666,14.724489795918368,0.952203061789026,0.8033396311220379,1.5
0.5416666666666666,15.551020408163266,0.9431417190573788,0.6431286661781282,1.5
0.5416666666666666,16.377551020408163,0.9339407644577505,0.49260285414468513,1.5
0.5416666666666666,17.20408163265306,0.9246696812484476,0.35232820707715257,1.5
0.5416666666666666,18.03061224489796,0.9153827555153331,0.2213749123883116,1.5
0.5416666666666666,18.857142857142858,0.9061225870744072,0.09920401385986402,1.5
0.5416666666666666,19.683673469387756,0.8969227004895004,-0.01430115989683521,1.5
0.5416666666666666,20.510204081632654,0.8878095111154998,-0.12046131236912709,1.5
0.5416666666666666,21.336734693877553,0.8788038227753129,-0.2188595125166657,1.5
0.5416666666666666,22.16326530612245,0.8699219808611596,-0.31052002035653054,1.5
0.5416666666666666,22.98979591836735,0.8611767690276418,-0.39578888864012696,1.5
0.5416666666666666,23.816326530612244,0.8525781129375958,-0.4749838064400118,1.5
0.5416666666666666,24.642857142857142,0.8441336373325913,-0.5487823419507513,1.5
0.5416666666666666,25.46938775510204,0.835849110454956,-0.6168058914604426,1.5
0.5416666666666666,26.29591836734694,0.8277288013613946,-0.6809300834053523,1.5
0.5416666666666666,27.122448979591837,0.8197757689845351,-0.7392481276807886,1.5
0.5416666666666666,27.948979591836736,0.811992097781639,-0.7944771613392794,1.5
0.5416666666666666,28.775510204081634,0.8043790907941434,-0.8464261195208128,1.5
0.5416666666666666,29.602040816326532,0.7969374289308544,-0.893546634511729,1.5
0.5416666666666666,30.42857142857143,0.7896673032736147,-0.9381590737243326,1.5
0.5416666666666666,31.25510204081633,0.782568525286969,-0.979253475818166,1.5
0.5416666666666666,32.08163265306123,0.7756406197501858,-1.0168679018405986,1.5
0.5416666666666666,32.90816326530612,0.7688829032460275,-1.0521605116535573,1.5
0.5416666666666666,33.734693877551024,0.7622945511948345,-1.08593032899127,1.5
0.5416666666666666,34.56122448979592,0.755874655527942,-1.1155101749750402,1.5
0.5416666666666666,35.38775510204082,0.7496222750034518,-1.1441521158692287,1.5
0.5416666666666666,36.214285714285715,0.7435364793171041,-1.1694714658171694,1.5
0.5416666666666666,37.04081632653061,0.7376163887485895,-1.1939634136568853,1.5
0.5416666666666666,37.86734693877551,0.7318612099102612,-1.2153951150602356,1.5
0.5416666666666666,38.69387755102041,0.7262702602539274,-0.6932825080287522,1.5
0.5416666666666666,39.52040816326531,0.720843043246789,-1.253568272133269,1.5
0.5416666666666666,40.3469387755102,0.7155791906171585,-1.2694642130407854,1.5
0.5416666666666666,41.173469387755105,0.7104785799602404,-1.283733971567146,1.5
0.5416666666666666,42.0,0.7055413120884042,-0.8006596335021747,1.5
0.5625,1.5,0.5740732003581118,4.131585623207145,1.5
0.5625,2.326530612244898,0.7388124410952399,4.945160264729663,1.5
0.5625,3.1530612244897958,0.8457376398366641,4.872256883349483,1.5
0.5625,3.979591836734694,0.9124185526897679,4.485792104093251,1.5
0.5625,4.8061224489795915,0.9533680446109405,4.022482346550948,1.5
0.5625,5.63265306122449,0.9778773735796059,3.577581065743021,1.5
0.5625,6.459183673469388,0.9916633934572595,3.1711475816976127,1.5
0.5625,7.285714285714286,0.9982804918088041,2.805466465466258,1.5
0.5625,8.112244897959183,0.9999944076253371,2.4803447654689985,1.5
0.5625,8.938775510204081,0.9982907006093903,2.1851901211856792,1.5
0.5625,9.76530612244898,0.9941703388122697,1.91743634237397,1.5
0.5625,10.591836734693878,0.988324812633276,1.6710724946120952,1.5
0.5625,11.418367346938776,0.9812425561125799,1.4443380613411305,1.5
0.5625,12.244897959183675,0.9732753807531432,1.2340235720857438,1.5
0.5625,13.071428571428571,0.9646810397463658,1.0377685053760588,1.5
0.5625,13.89795918367347,0.9556511708877944,0.8561046920271655,1.5
0.5625,14.724489795918368,0.9463300571187755,0.6868874878688845,1.5
0.5625,15.551020408163266,0.9368274842329387,0.5294428550536202,1.5
0.5625,16.377551020408163,0.9272277211291129,0.3821914849163185,1.5
0.5625,17.20408163265306,0.9175959017538149,0.24526767680558212,1.5
0.5625,18.03061224489796,0.9079826337102362,0.11773519218373413,1.5
0.5625,18.857142857142858,0.8984273757997471,-6.397410379221923e-05,1.5
0.5625,19.683673469387756,0.8889609473510095,-0.11007387361480278,1.5
0.5625,20.510204081632654,0.8796074162337897,-0.2114907358534668,1.5
0.5625,21.336734693877553,0.8703855360879207,-0.3062785876041284,1.5
0.5625,22.16326530612245,0.8613098522369919,-0.39393015935036274,1.5
0.5625,22.98979591836735,0.8523915612801516,-0.47440724067592543,1.5
0.5625,23.816326530612244,0.8436391853183386,-0.5500732738484869,1.5
0.5625,24.642857142857142,0.8350591054703171,-0.6188743283915733,1.5
0.5625,25.46938775510204,0.8266559872842866,-0.683576657864122,1.5
0.5625,26.29591836734694,0.818433122515033,-0.7433794394542701,1.5
0.5625,27.122448979591837,0.8103927057341792,-0.7994266347337297,1.5
0.5625,27.948979591836736,0.8025360595638252,-0.85117300610866,1.5
0.5625,28.775510204081634,0.7948638193689521,-0.8983348614324895,1.5
0.5625,29.602040816326532,0.7873760857812939,-0.9422175698880632,1.5
0.5625,30.42857142857143,0.7800725512195182,-0.9838426388373304,1.5
0.5625,31.25510204081633,0.7729526059476979,-1.0210126560944606,1.5
0.5625,32.08163265306123,0.7660154275419754,-1.0560190821632331,1.5
0.5625,32.90816326530612,0.7592600568938029,-1.0891054049562827,1.5
0.5625,33.734693877551024,0.7526854547245728,-0.5325887812702499,1.5
0.5625,34.56122448979592,0.7462906032278377,-1.1457591706893295,1.5
0.5625,35.38775510204082,0.7400744669771453,-1.1716609947531873,1.5
0.5625,36.214285714285715,0.7340361272594195,-1.1945085757708664,1.5
0.5625,37.04081632653061,0.7281747699558512,-0.6803647271345669,1.5
0.5625,37.86734693877551,0.7224897764956434,-1.23425470358959,1.5
0.5625,38.69387755102041,0.7169806731867672,-1.251774176641206,1.5
0.5625,39.52040816326531,0.7116472457294125,-0.7671713636295425,1.5
0.5625,40.3469387755102,0.7064895740295066,-1.2797201733150456,1.5
0.5625,41.173469387755105,0.7015079919564792,-1.2911862767565567,1.5
0.5625,42.0,0.6967032107191792,-1.300790877885479,1.5
0.5833333333333334,1.5,0.5862500387768366,4.181955636462484,1.5
0.5833333333333334,2.326530612244898,0.7514432880198174,4.914900770394406,1.5
0.5833333333333334,3.1530612244897958,0.856431598706921,4.7845203474341735,1.5
0.5833333333333334,3.979591836734694,0.9207026215454507,4.364718644230481,1.5
0.5833333333333334,4.8061224489795915,0.9593937625030827,3.8924031173124356,1.5
0.5833333333333334,5.63265306122449,0.9819402018500478,3.4461923006852655,1.5
0.5833333333333334,6.459183673469388,0.9940535141413019,3.0378485740344208,1.5
0.5833333333333334,7.285714285714286,0.9992458556700793,2.6762837981619167,1.5
0.5833333333333334,8.112244897959183,0.9997384002827704,2.352063301159648,1.5
0.5833333333333334,8.938775510204081,0.9969788078221469,2.060128476160889,1.5
0.5833333333333334,9.76530612244898,0.9919378766380654,1.794093425280807,1.5
0.5833333333333334,10.591836734693878,0.9852835759203574,1.5502837688932678,1.5
0.5833333333333334,11.418367346938776,0.9774860510434897,1.3252545068940507,1.5
0.5833333333333334,12.244897959183675,0.9688828141022134,1.1168674195307549,1.5
0.5833333333333334,13.071428571428571,0.9597203309298323,0.9239552959717168,1.5
0.5833333333333334,13.89795918367347,0.9501812269375518,0.7447736315271304,1.5
0.5833333333333334,14.724489795918368,0.9404025002904401,0.5780539918892438,1.5
0.5833333333333334,15.551020408163266,0.9304879749137898,0.4230156038729814,1.5
0.5833333333333334,16.377551020408163,0.9205169811121039,0.27908578243557297,1.5
0.5833333333333334,17.20408163265306,0.9105505147818592,0.14583612195721604,1.5
0.5833333333333334,18.03061224489796,0.9006356794106317,0.02246450605805802,1.5
0.5833333333333334,18.857142857142858,0.8908089381515466,-0.0920515994107578,1.5
0.5833333333333334,19.683673469387756,0.8810985278981346,-0.197775462779757,1.5
0.5833333333333334,20.510204081632654,0.8715262743891472,-0.2947852010389404,1.5
0.5833333333333334,21.336734693877553,0.8621089731192573,-0.38594572320094545,1.5
0.5833333333333334,22.16326530612245,0.8528594513222437,-0.4694179061799233,1.5
0.5833333333333334,22.98979591836735,0.8437873930639679,-0.546399298777215,1.5
0.5833333333333334,23.816326530612244,0.8348999860817846,-0.6176047943936296,1.5
0.5833333333333334,24.642857142857142,0.8262024333368408,-0.6833579315617333,1.5
0.5833333333333334,25.46938775510204,0.8176983607944092,-0.7432919482033022,1.5
0.5833333333333334,26.29591836734694,0.8093901450697129,-0.7998930115330416,1.5
0.5833333333333334,27.122448979591837,0.801279177874093,-0.8517175626337371,1.5
0.5833333333333334,27.948979591836736,0.793366082783173,-0.8997095568461607,1.5
0.5833333333333334,28.775510204081634,0.7856508915813235,-0.943642421495271,1.5
0.5833333333333334,29.602040816326532,0.7781331907556857,-0.9848153352613496,1.5
0.5833333333333334,30.42857142857143,0.7708122435969672,-1.022994505102281,1.5
0.5833333333333334,31.25510204081633,0.7636870924802476,-1.056909346625669,1.5
0.5833333333333334,32.08163265306123,0.756756645850463,-1.0895242931943088,1.5
0.5833333333333334,32.90816326530612,0.7500197527187746,-1.1188875686655342,1.5
0.5833333333333334,33.734693877551024,0.7434752676455811,-1.1464439170359637,1.5
0.5833333333333334,34.56122448979592,0.7371221080498453,-1.1711113978635386,1.5
0.5833333333333334,35.38775510204082,0.7309593058471124,-1.1932360234091774,1.5
0.5833333333333334,36.214285714285715,0.724986055086146,-1.2134524392799853,1.5
0.5833333333333334,37.04081632653061,0.7192017562725367,-1.2315933019962022,1.5
0.5833333333333334,37.86734693877551,0.7136060597395798,-1.2483242186401466,1.5
0.5833333333333334,38.69387755102041,0.7081988995753445,-0.7803642249998951,1.5
0.5833333333333334,39.52040816326531,0.7029805788506293,-1.2743574482879267,1.5
0.5833333333333334,40.3469387755102,0.6979517299453862,-1.285336363664833,1.5
0.5833333333333334,41.173469387755105,0.6931134376278038,-0.8467276379868492,1.5
0.5833333333333334,42.0,0.688467280388554,-0.8651261378805896,1.5
0.6041666666666666,1.5,0.5981242128840631,4.22808103784485,1.5
0.6041666666666666,2.326530612244898,0.7634796576916671,4.881833898177106,1.5
0.6041666666666666,3.1530612244897958,0.8664329322992143,4.698152559382077,1.5
0.6041666666666666,3.979591836734694,0.9283077008276506,4.249383810798381,1.5
0.6041666666666666,4.8061224489795915,0.96479994983294,3.7676559808334864,1.5
0.6041666666666666,5.63265306122449,0.985456123245537,3.316794461442242,1.5
0.6041666666666666,6.459183673469388,0.9959688613555826,2.913105351671235,1.5
0.6041666666666666,7.285714285714286,0.9998032264111301,2.5536850359820975,1.5
0.6041666666666666,8.112244897959183,0.999134647924393,2.2313352238409303,1.5
0.6041666666666666,8.938775510204081,0.9953731297189912,1.9419029921830628,1.5
0.6041666666666666,9.76530612244898,0.9894600150852355,1.6777073978945198,1.5
0.6041666666666666,10.591836734693878,0.9820405523966227,1.4352748473179013,1.5
0.6041666666666666,11.418367346938776,0.973567340995787,1.2126413472020885,1.5
0.6041666666666666,12.244897959183675,0.9643642336735657,1.0067935196399935,1.5
0.6041666666666666,13.071428571428571,0.9546669419327432,0.8159790423125057,1.5
0.6041666666666666,13.89795918367347,0.9446495150430972,0.6391745981982266,1.5
0.6041666666666666,14.724489795918368,0.9344420206106963,0.4751808858342783,1.5
0.6041666666666666,15.551020408163266,0.9241426077946354,0.3235190641158213,1.5
0.6041666666666666,16.377551020408163,0.9138259015142182,0.18317628766747537,1.5
0.6041666666666666,17.20408163265306,0.9035489502460393,0.05320605449073063,1.5
0.6041666666666666,18.03061224489796,0.8933555107451482,-0.06625412040482098,1.5
0.6041666666666666,18.857142857142858,0.8832791821268554,-0.17655972003871587,1.5
0.6041666666666666,19.683673469387756,0.8733457307566592,-0.2777062362850553,1.5
0.6041666666666666,20.510204081632654,0.8635748371616248,-0.3718695530001017,1.5
0.6041666666666666,21.336734693877553,0.8539814243508108,-0.45732227716764684,1.5
0.6041666666666666,22.16326530612245,0.8445766789786981,-0.5376423434417177,1.5
0.6041666666666666,22.98979591836735,0.8353688441031505,-0.6097818083642337,1.5
0.6041666666666666,23.816326530612244,0.8263638406687582,-0.678129334452741,1.5
0.6041666666666666,24.642857142857142,0.8175657585339856,-0.7394573485199715,1.5
0.6041666666666666,25.46938775510204,0.8089772479954782,-0.7971932603394019,1.5
0.6041666666666666,26.29591836734694,0.8005998340207056,-0.8498629746819807,1.5
0.6041666666666666,27.122448979591837,0.7924341706178729,-0.8983338625674874,1.5
0.6041666666666666,27.948979591836736,0.784480248150345,-0.9429782531803584,1.5
0.6041666666666666,28.775510204081634,0.7767375636686042,-0.9841594653614967,1.5
0.6041666666666666,29.602040816326532,0.7692052620522237,-1.021615610027158,1.5
0.6041666666666666,30.42857142857143,0.7618822542728158,-1.0566359396066263,1.5
0.6041666666666666,31.25510204081633,0.7547673079672222,-0.5185535820521401,1.5
0.6041666666666666,32.08163265306123,0.7478591774697021,-1.1177049926798683,1.5
0.6041666666666666,32.90816326530612,0.741156589709038,-1.1437361652272433,1.5
0.6041666666666666,33.734693877551024,0.734658398222908,-1.1682979680527255,1.5
0.6041666666666666,34.56122448979592,0.7283635983958512,-1.1903557432118228,1.5
0.6041666666666666,35.38775510204082,0.7222713826725626,-0.7073383762648299,1.5
0.6041666666666666,36.214285714285715,0.7163812352557766,-1.2280750152170496,1.5
0.6041666666666666,37.04081632653061,0.7106928972934894,-1.242956334506634,1.5
0.6041666666666666,37.86734693877551,0.7052065027747737,-1.2568012116274052,1.5
0.6041666666666666,38.69387755102041,0.6999225883495993,-1.2679441011755626,1.5
0.6041666666666666,39.52040816326531,0.6948421546342181,-1.2773799082622201,1.5
0.6041666666666666,40.3469387755102,0.6899667258544826,-1.2853515398778563,1.5
0.6041666666666666,41.173469387755105,0.685298412149638,-1.2903401697189782,1.5
0.6041666666666666,42.0,0.6808399793288537,-1.2935168059565312,1.5
0.625,1.5,0.6096943076778895,4.266489167861764,1.5
0.625,2.326530612244898,0.7749476385517273,4.842493535951077,1.5
0.625,3.1530612244897958,0.8757876779615155,4.611419181541146,1.5
0.625,3.979591836734694,0.9352886300724175,4.138483797575466,1.5
0.625,4.8061224489795915,0.9696429838322211,3.6482313850837733,1.5
0.625,5.63265306122449,0.9884793193161187,3.1965819650144134,1.5
0.625,6.459183673469388,0.997459830191518,2.7936504249978835,1.5
0.625,7.285714285714286,0.9999987200173767,2.4366266864081005,1.5
0.625,8.112244897959183,0.9982250137718724,2.116843227030403,1.5
0.625,8.938775510204081,0.9935115248990701,1.8292900752850392,1.5
0.625,9.76530612244898,0.9867709323310643,1.5674080287036656,1.5
0.625,10.591836734693878,0.9786265732595877,1.327019079436465,1.5
0.625,11.418367346938776,0.9695142225900548,1.1064234479302157,1.5
